Instance,Income
124413,49076.2617
124414,153708.9098
124415,29568.97398
124416,160419.281
124417,534260.134
124418,68065.02447
124419,17916.48656
124420,76194.93457
124421,293206.4122
124422,150876.3897
124423,40185.19952
124424,530941.5356
124425,44341.87193
124426,36009.28828
124427,386025.5373
124428,16767.27525
124429,347521.2153
124430,308464.9816
124431,81327.53635
124432,33750.62156
124433,7643.030079
124434,48583.83342
124435,122965.9816
124436,117605.0854
124437,37499.70735
124438,4915.267092
124439,13772.95498
124440,34686.47212
124441,83562.98227
124442,62690.79575
124443,44555.74759
124444,190485.6725
124445,20383.39821
124446,486056.6476
124447,23077.30608
124448,84443.81072
124449,31651.97952
124450,380550.0172
124451,25132.6511
124452,219871.1126
124453,129688.9378
124454,5207.674042
124455,63700.29109
124456,86283.33591
124457,412682.8531
124458,153219.5508
124459,117696.6355
124460,70905.99278
124461,62455.17333
124462,42535.59273
124463,32421.96944
124464,24931.3806
124465,266956.9441
124466,31821.04767
124467,71726.7754
124468,30419.01634
124469,278555.2634
124470,10771.72937
124471,24636.99364
124472,36644.74379
124473,39816.78253
124474,134698.0038
124475,30764.70709
124476,56207.0911
124477,52002.22902
124478,78965.8747
124479,194930.9802
124480,236400.3926
124481,24798.6722
124482,109171.7498
124483,61057.70968
124484,109827.7114
124485,46484.52545
124486,148183.0731
124487,56688.87277
124488,34779.96947
124489,343858.6034
124490,31469.96428
124491,88474.81649
124492,69570.25866
124493,222033.3306
124494,145117.2881
124495,75646.74073
124496,14318.98801
124497,56820.82917
124498,39216.85748
124499,120795.1377
124500,35787.41633
124501,3218.315826
124502,138758.1081
124503,79030.85351
124504,78956.58867
124505,26684.61682
124506,64035.07811
124507,26823.73032
124508,22108.24479
124509,34384.96203
124510,32208.28106
124511,19100.69011
124512,112771.9734
124513,94462.11888
124514,49263.96563
124515,44395.44523
124516,22598.60686
124517,70475.37591
124518,39117.58072
124519,224411.8621
124520,80741.91187
124521,190323.1082
124522,85406.00885
124523,44420.68041
124524,286540.0997
124525,21638.08608
124526,19097.97898
124527,61408.62371
124528,69069.0144
124529,41656.356
124530,111802.7664
124531,65420.53102
124532,210235.0193
124533,9141.878671
124534,61154.27685
124535,93253.00153
124536,23925.25868
124537,78347.84151
124538,37093.09258
124539,225340.0368
124540,169844.0308
124541,46920.17217
124542,143839.5646
124543,51122.31402
124544,21946.17191
124545,241587.7603
124546,392341.8062
124547,841428.8165
124548,103361.324
124549,16737.0421
124550,110799.7104
124551,70935.61452
124552,71624.46174
124553,134845.0586
124554,117281.9862
124555,60622.69634
124556,38071.93439
124557,582906.2105
124558,88792.92642
124559,29809.12826
124560,200237.7246
124561,139778.2516
124562,154321.1973
124563,132289.2029
124564,29168.291
124565,99791.82008
124566,47380.45209
124567,56750.8839
124568,10270.82333
124569,98539.80718
124570,96291.5139
124571,24029.26546
124572,69092.24946
124573,315767.504
124574,18732.16416
124575,89009.14301
124576,203973.859
124577,69802.56802
124578,37813.47413
124579,17189.0025
124580,19547.32579
124581,19276.52743
124582,208420.1266
124583,29997.52248
124584,199656.6405
124585,24862.55626
124586,16007.72991
124587,14323.20316
124588,5504.914539
124589,69849.63399
124590,82583.25977
124591,23633.20299
124592,16342.29501
124593,131194.6791
124594,61536.6505
124595,57761.87828
124596,129167.5674
124597,42551.50853
124598,67370.90112
124599,53977.00849
124600,17293.25409
124601,60918.30692
124602,47377.32607
124603,66905.97825
124604,67996.93275
124605,49196.67953
124606,40968.55395
124607,111093.3932
124608,43208.09003
124609,51379.67872
124610,32064.89305
124611,90912.22322
124612,78769.27122
124613,70591.26681
124614,187482.2445
124615,23500.99901
124616,81731.49698
124617,143729.9415
124618,156054.1861
124619,459153.3032
124620,234418.6949
124621,24553.75104
124622,30278.12065
124623,31174.68751
124624,317612.2914
124625,295417.1478
124626,39655.62696
124627,131305.3181
124628,40099.31459
124629,89761.26789
124630,45541.72084
124631,390138.4615
124632,110663.3486
124633,73566.09516
124634,44459.92266
124635,126612.879
124636,10729.70109
124637,116989.0782
124638,252927.9854
124639,281395.9156
124640,206230.4092
124641,28136.49439
124642,143063.8482
124643,19901.38647
124644,53178.16071
124645,493992.2895
124646,14595.89819
124647,123582.6254
124648,110741.5108
124649,221198.8687
124650,8190.609793
124651,188180.6902
124652,64913.90115
124653,56816.66514
124654,239848.0095
124655,189862.4174
124656,29432.39061
124657,68595.98125
124658,70959.88789
124659,93416.54029
124660,74121.07227
124661,72960.46657
124662,28869.0271
124663,50299.10205
124664,61720.36999
124665,56636.23781
124666,41091.07236
124667,85764.13554
124668,46063.99897
124669,250052.4016
124670,44943.33495
124671,64900.17276
124672,504942.5534
124673,208589.6952
124674,46221.1709
124675,7240.183631
124676,27395.17628
124677,152823.9361
124678,34005.10449
124679,79861.38936
124680,12151.49613
124681,44897.45407
124682,18601.51559
124683,7415.775156
124684,78802.02871
124685,30111.08424
124686,49430.69884
124687,37573.7307
124688,22798.97309
124689,23695.81289
124690,150523.6302
124691,32711.39923
124692,34223.27347
124693,33207.33708
124694,65928.15093
124695,20129.95234
124696,104673.5258
124697,46350.0672
124698,92733.08077
124699,137593.0165
124700,78421.25486
124701,88085.89028
124702,726687.2058
124703,7035.202763
124704,786567.1736
124705,17740.4766
124706,46362.68874
124707,62409.62137
124708,171239.5384
124709,186070.2339
124710,131472.6413
124711,14690.45869
124712,14209.1372
124713,179454.9914
124714,785410.4785
124715,148849.9339
124716,195593.6733
124717,108199.33
124718,262409.1951
124719,48786.08537
124720,93025.13638
124721,224648.9915
124722,75409.71468
124723,17601.54339
124724,39307.11671
124725,1179155.42
124726,144541.6892
124727,110392.4802
124728,37337.29816
124729,74222.03758
124730,24901.48976
124731,50837.78403
124732,95774.56727
124733,18552.09706
124734,27229.09876
124735,8125.033104
124736,182983.3909
124737,78245.0822
124738,30820.39623
124739,50898.93688
124740,27825.96639
124741,75430.8793
124742,237478.5326
124743,69297.58764
124744,8040.619047
124745,29832.47219
124746,260206.2412
124747,103258.0308
124748,71509.41294
124749,23920.76951
124750,246050.781
124751,7679.427306
124752,46801.52845
124753,21715.70575
124754,82019.68818
124755,391269.6806
124756,53161.25428
124757,20422.3512
124758,7752.565054
124759,25811.26076
124760,10566.28738
124761,30376.43714
124762,42811.35981
124763,57570.67054
124764,239658.0105
124765,511154.1194
124766,495741.4973
124767,26269.5133
124768,61875.84885
124769,44622.63912
124770,42815.00551
124771,131414.6941
124772,131937.9665
124773,176334.2631
124774,29197.05756
124775,62595.10844
124776,138532.5214
124777,65299.49052
124778,28653.75117
124779,185609.7544
124780,136994.6536
124781,61036.33908
124782,65835.21644
124783,33756.55464
124784,40410.15372
124785,96568.79609
124786,4046.099859
124787,115042.2496
124788,9933.054261
124789,270937.7933
124790,126353.0802
124791,209601.5315
124792,66986.73961
124793,3438.629587
124794,39473.82598
124795,64184.86206
124796,81472.3857
124797,32825.14597
124798,16316.09626
124799,19153.52595
124800,594435.2189
124801,354613.5845
124802,64403.32778
124803,13386.68401
124804,94294.80929
124805,16616.9478
124806,60275.28341
124807,98473.68167
124808,214137.2534
124809,39413.84829
124810,82839.04975
124811,36604.675
124812,42786.42687
124813,27116.37778
124814,70774.51498
124815,280689.0757
124816,60142.86833
124817,133350.1222
124818,48677.23658
124819,15553.69848
124820,98544.48123
124821,597441.9366
124822,153721.6365
124823,51655.76648
124824,152228.8589
124825,45234.60365
124826,182887.0202
124827,71914.28974
124828,172496.3477
124829,106213.9148
124830,30422.78534
124831,62989.57386
124832,170478.5466
124833,84887.08606
124834,136697.7991
124835,38688.67039
124836,34842.02405
124837,76901.37325
124838,222750.6935
124839,65254.49186
124840,45006.3885
124841,25859.14056
124842,12235.87478
124843,12896.26993
124844,52311.61332
124845,21104.54398
124846,74440.42319
124847,56835.80051
124848,29453.10673
124849,90383.2153
124850,128081.2821
124851,46126.3544
124852,208814.1193
124853,113788.9025
124854,330278.0693
124855,26421.3878
124856,374688.5005
124857,21657.9366
124858,48680.77814
124859,33364.03763
124860,31779.42054
124861,111097.6808
124862,49183.91655
124863,98550.02902
124864,64206.00664
124865,53123.23935
124866,257035.3945
124867,67442.74966
124868,59274.89658
124869,50052.57576
124870,670389.3429
124871,89942.35373
124872,72765.46301
124873,26546.60252
124874,35313.44173
124875,261111.6522
124876,277909.615
124877,415630.4728
124878,30634.21498
124879,11559.81993
124880,48628.90862
124881,49175.09628
124882,27025.05034
124883,371254.7541
124884,100296.1821
124885,131859.972
124886,18271.50202
124887,44957.20409
124888,20245.04375
124889,48414.32703
124890,209488.1897
124891,46781.36538
124892,73912.39247
124893,156585.3229
124894,72523.12827
124895,8471.548896
124896,108354.1096
124897,19474.14862
124898,4442.942054
124899,77456.13248
124900,161439.0391
124901,57602.07408
124902,105941.3911
124903,71275.61279
124904,617317.1031
124905,23313.26202
124906,66370.10467
124907,24259.72893
124908,201623.3239
124909,40079.7008
124910,39446.02535
124911,133230.3033
124912,38485.01361
124913,96361.84933
124914,462369.7765
124915,41143.64713
124916,75571.859
124917,91079.06542
124918,221280.4207
124919,85082.41405
124920,67001.64794
124921,255542.28
124922,111461.4049
124923,88795.96665
124924,80541.5378
124925,105417.9125
124926,134777.0124
124927,105676.8402
124928,138903.1025
124929,65475.71304
124930,153244.667
124931,280398.4888
124932,181957.1606
124933,46350.28693
124934,24206.28623
124935,412642.3812
124936,631223.4882
124937,222499.0656
124938,28308.52722
124939,171342.3376
124940,68075.98006
124941,33241.46586
124942,190178.4645
124943,9589.379877
124944,479578.1165
124945,32194.35703
124946,66119.64176
124947,41477.41269
124948,149813.6588
124949,73310.03329
124950,14966.82031
124951,132023.8646
124952,30437.46891
124953,43118.53536
124954,254747.4934
124955,82502.68294
124956,25344.74529
124957,189222.2719
124958,95036.56493
124959,27008.20547
124960,10161.76713
124961,24763.26419
124962,11354.43681
124963,52527.10995
124964,26075.56808
124965,168470.2205
124966,27811.60463
124967,25105.04522
124968,69914.84842
124969,319113.8462
124970,130274.4592
124971,332247.2408
124972,37421.64842
124973,78262.32183
124974,459973.6649
124975,31000.49202
124976,64768.85662
124977,29734.4404
124978,30972.83947
124979,28856.42637
124980,11974.0054
124981,502165.5864
124982,124968.2488
124983,49487.43268
124984,19656.73226
124985,478312.0179
124986,116312.6187
124987,228096.8783
124988,735856.0629
124989,39588.06515
124990,191933.2307
124991,183479.8561
124992,147794.3318
124993,41246.09388
124994,642996.9433
124995,54216.23131
124996,69702.79143
124997,3262.155254
124998,23304.57285
124999,67226.10381
125000,75117.43079
125001,87599.41171
125002,50015.81944
125003,154561.0897
125004,59660.54525
125005,138996.3018
125006,558085.0236
125007,34882.46144
125008,34488.08896
125009,64809.59808
125010,150110.7584
125011,31740.61672
125012,39765.75555
125013,194002.5347
125014,129647.0013
125015,7039.554707
125016,141969.341
125017,18891.78744
125018,42264.61595
125019,55309.37558
125020,33227.68391
125021,26105.48841
125022,28853.91101
125023,18917.91298
125024,43331.51313
125025,19163.81881
125026,106373.1934
125027,92138.87663
125028,88314.02228
125029,348566.4356
125030,6920.770895
125031,203091.5115
125032,53104.10631
125033,36463.0817
125034,62273.0388
125035,71248.25471
125036,271749.486
125037,263999.6366
125038,18058.36367
125039,31093.55726
125040,44209.39743
125041,256859.025
125042,88264.79183
125043,257800.3917
125044,83313.97288
125045,107023.1695
125046,19618.84171
125047,25530.71545
125048,67163.67393
125049,141720.4104
125050,74208.86811
125051,17335.95107
125052,36786.99003
125053,720492.8395
125054,19180.48706
125055,108680.8452
125056,25258.65164
125057,723619.0978
125058,47250.95841
125059,81881.05846
125060,81983.61408
125061,46504.46051
125062,144939.7416
125063,177680.381
125064,265539.1252
125065,131548.5224
125066,130569.8318
125067,38939.40654
125068,21861.67455
125069,251776.5221
125070,11278.39337
125071,62180.41092
125072,51128.14693
125073,93055.81995
125074,336661.2946
125075,74590.5418
125076,16719.21994
125077,59712.37141
125078,48936.48894
125079,31642.01194
125080,141077.6026
125081,153676.6006
125082,63412.90054
125083,47481.60783
125084,65084.69967
125085,65161.33984
125086,25724.3144
125087,131827.1811
125088,8192.946375
125089,47489.2009
125090,62237.61462
125091,70096.39777
125092,88959.51589
125093,27500.13566
125094,51651.93189
125095,79680.36425
125096,21910.14109
125097,29877.4186
125098,32025.70065
125099,16479.16179
125100,366449.792
125101,24650.59109
125102,41924.26841
125103,34231.1484
125104,72001.38143
125105,56834.24115
125106,68560.25468
125107,60922.69397
125108,35263.52192
125109,26892.54163
125110,66137.40793
125111,107312.8833
125112,116775.8114
125113,32485.88866
125114,10693.78184
125115,271434.0771
125116,88827.32958
125117,31555.05909
125118,32939.36771
125119,76596.52966
125120,35607.78103
125121,37639.34195
125122,97244.14433
125123,137057.6706
125124,10406.72294
125125,68878.78172
125126,64702.39392
125127,11199.24071
125128,130245.0351
125129,5770.863482
125130,47244.6782
125131,155160.3667
125132,171214.228
125133,14077.08536
125134,192493.1627
125135,98817.93949
125136,113600.7024
125137,709656.7213
125138,22354.27192
125139,40320.92943
125140,7343.065032
125141,64787.27921
125142,30699.7635
125143,134348.6549
125144,27278.30522
125145,59664.84292
125146,79183.6398
125147,24038.1879
125148,282777.6985
125149,36523.32702
125150,24684.61372
125151,18611.22448
125152,57936.08713
125153,20832.86156
125154,83240.43202
125155,267046.2828
125156,71406.56414
125157,242921.7931
125158,401808.7296
125159,40934.60399
125160,47560.87225
125161,12702.18483
125162,185251.2989
125163,167865.9849
125164,61760.43643
125165,510268.6081
125166,427684.8543
125167,78711.66973
125168,97233.4535
125169,112873.7755
125170,85086.8959
125171,25372.45694
125172,55373.04431
125173,56391.90908
125174,49098.48627
125175,57262.71474
125176,50132.79637
125177,17990.68794
125178,246125.984
125179,41177.90814
125180,36293.32589
125181,24255.45175
125182,8699.96752
125183,502669.5979
125184,39466.59538
125185,93777.54659
125186,4476.767394
125187,400829.5526
125188,39298.72778
125189,6988.793906
125190,65969.85557
125191,54991.8728
125192,23950.56424
125193,63418.88246
125194,65052.96515
125195,139104.7925
125196,92341.76764
125197,31114.27504
125198,95512.90276
125199,127666.7798
125200,175124.9993
125201,107278.658
125202,75562.63567
125203,110538.4299
125204,77791.99731
125205,56822.1826
125206,80956.93835
125207,44087.42919
125208,220616.7613
125209,93098.27557
125210,141317.7789
125211,411716.0986
125212,196082.2794
125213,6678.380493
125214,43035.49484
125215,30122.25592
125216,49967.58103
125217,384902.8119
125218,143459.0569
125219,25832.54134
125220,175377.6576
125221,97218.89695
125222,18364.44303
125223,59676.42806
125224,35059.95268
125225,64884.97744
125226,197072.9656
125227,8638.852712
125228,198209.747
125229,536229.6686
125230,41592.80073
125231,15622.98039
125232,79895.57528
125233,70159.9288
125234,24560.31754
125235,73943.95554
125236,40240.41355
125237,47410.40671
125238,302824.791
125239,684582.9389
125240,51910.76209
125241,34743.92877
125242,24223.30477
125243,49186.61722
125244,60984.2029
125245,63246.56683
125246,45907.88803
125247,86360.71503
125248,34178.0272
125249,157520.6918
125250,56649.02443
125251,176329.4472
125252,137920.8344
125253,53859.37288
125254,283017.7717
125255,42393.784
125256,69893.87674
125257,113201.1832
125258,46217.70481
125259,25223.8031
125260,153415.4628
125261,214010.174
125262,27664.42238
125263,41466.61412
125264,214994.9976
125265,40686.84981
125266,129668.2435
125267,7252.703295
125268,76103.47077
125269,57910.50055
125270,682428.2884
125271,88888.40591
125272,34367.40919
125273,193426.7458
125274,44968.14199
125275,58101.95427
125276,28243.26884
125277,35613.87296
125278,30133.0618
125279,64574.96768
125280,54888.76415
125281,22211.62013
125282,44537.37978
125283,102150.9781
125284,212964.1757
125285,54948.1941
125286,409873.0381
125287,31229.81122
125288,680208.7743
125289,162658.6125
125290,341497.9785
125291,191384.1077
125292,52730.41237
125293,28981.96094
125294,8569.029383
125295,48329.22628
125296,54526.34713
125297,61116.4242
125298,135205.4346
125299,66468.82911
125300,369990.0909
125301,12752.08519
125302,38097.66588
125303,32788.84376
125304,17412.06066
125305,33635.48391
125306,91243.83805
125307,102535.9808
125308,140266.2868
125309,51939.89581
125310,21460.76096
125311,55621.26465
125312,39781.60417
125313,336979.8156
125314,21236.91934
125315,3497.517994
125316,130610.922
125317,99527.6964
125318,41861.04287
125319,9369.607462
125320,98643.46174
125321,322470.7751
125322,143002.973
125323,37954.2733
125324,24255.61706
125325,99287.9647
125326,18689.46919
125327,62835.66262
125328,47180.50971
125329,42385.41468
125330,47509.96487
125331,69796.91403
125332,52541.45924
125333,5023.528746
125334,27468.05959
125335,100097.2313
125336,76256.69855
125337,139382.0814
125338,231009.5763
125339,271596.6575
125340,74769.94591
125341,27255.73124
125342,401848.2267
125343,122723.5993
125344,8371.384305
125345,500273.7943
125346,41660.52875
125347,96845.68441
125348,502138.6422
125349,21842.41377
125350,144660.1838
125351,102954.5641
125352,81391.29675
125353,30648.81781
125354,80519.66402
125355,32497.26087
125356,30067.00341
125357,78301.37467
125358,295178.9889
125359,20758.24532
125360,15773.87993
125361,565004.487
125362,125484.5928
125363,59951.76541
125364,19028.81872
125365,86956.31241
125366,121576.2978
125367,210619.9701
125368,8140.984282
125369,49521.95855
125370,183341.8684
125371,64206.61316
125372,71463.34999
125373,188105.8888
125374,23952.04764
125375,8428.285118
125376,209976.8053
125377,49849.78198
125378,61559.00536
125379,122142.3429
125380,44578.3563
125381,674865.8438
125382,24967.71409
125383,121326.4022
125384,91716.23797
125385,90900.54211
125386,118126.136
125387,81261.82492
125388,470985.1944
125389,35151.80992
125390,58754.09538
125391,36753.87386
125392,54644.57067
125393,243872.7219
125394,47070.99686
125395,148152.88
125396,87902.02101
125397,63158.6126
125398,240528.6541
125399,139651.7778
125400,47013.60322
125401,23893.01297
125402,135817.3262
125403,46033.04763
125404,64390.46541
125405,484729.611
125406,85139.64421
125407,121730.8493
125408,57361.63747
125409,14154.85954
125410,62645.43352
125411,114195.8652
125412,16086.16805
125413,104093.6089
125414,61619.75218
125415,58265.58167
125416,80098.72321
125417,128991.7649
125418,307153.9544
125419,119816.1173
125420,8457.903291
125421,83581.96845
125422,165362.8494
125423,115077.6201
125424,17231.80747
125425,8537.179953
125426,59081.60924
125427,32285.39526
125428,4025.941687
125429,36705.55851
125430,324849.7906
125431,26601.64094
125432,37152.54416
125433,79949.53099
125434,16008.53983
125435,30093.924
125436,30098.33926
125437,90211.39654
125438,27579.91233
125439,276056.9194
125440,52811.2798
125441,23483.43072
125442,84728.5751
125443,40077.56779
125444,207214.206
125445,45794.045
125446,44162.43337
125447,75513.96667
125448,77473.16736
125449,68964.33436
125450,323837.5598
125451,125001.5746
125452,55160.34433
125453,46853.56539
125454,93538.2508
125455,277724.2679
125456,22119.94542
125457,37542.90272
125458,308797.0693
125459,72428.30984
125460,17340.54845
125461,23750.3981
125462,98150.37152
125463,27232.85027
125464,17745.8513
125465,70584.75511
125466,57937.10258
125467,64716.37063
125468,70001.30618
125469,91955.06173
125470,96228.7907
125471,39255.88024
125472,20416.63111
125473,11071.9207
125474,359191.2447
125475,287195.6532
125476,55703.22715
125477,76544.73925
125478,33088.55425
125479,339490.077
125480,86436.72345
125481,30329.51296
125482,49778.0355
125483,82818.66107
125484,55318.15919
125485,61149.47284
125486,53220.96998
125487,65894.554
125488,76987.23951
125489,37683.84483
125490,112906.7882
125491,139768.3101
125492,263607.2788
125493,38765.91286
125494,56174.75357
125495,125393.3995
125496,230375.1381
125497,90626.73421
125498,227807.9726
125499,62034.76142
125500,176584.2583
125501,24123.13424
125502,44379.2539
125503,322140.0972
125504,33039.70345
125505,26281.49838
125506,128837.3338
125507,94649.60937
125508,83863.4211
125509,64207.18841
125510,434299.0137
125511,53285.55075
125512,116707.1398
125513,65463.08155
125514,38682.41285
125515,47682.85668
125516,32635.37072
125517,55901.01511
125518,43115.69589
125519,10686.70682
125520,106415.7848
125521,49057.95581
125522,55230.66964
125523,227455.3169
125524,80596.14353
125525,114989.0285
125526,18086.37154
125527,61635.93436
125528,142776.665
125529,45306.03656
125530,107162.0044
125531,110173.8004
125532,294988.7057
125533,24341.92317
125534,13047.93888
125535,434251.9443
125536,227401.3396
125537,38868.37519
125538,530158.5793
125539,35420.26251
125540,46019.92692
125541,301665.7869
125542,256707.6499
125543,270228.0367
125544,50262.6286
125545,149894.8519
125546,138004.7769
125547,203416.7826
125548,109757.1802
125549,36832.24316
125550,27953.23729
125551,263091.5117
125552,21519.85501
125553,149831.2664
125554,239189.2042
125555,191884.6813
125556,153989.5124
125557,60562.86951
125558,257075.442
125559,121539.9283
125560,26929.84616
125561,12572.0091
125562,44975.64979
125563,64522.49741
125564,41310.56693
125565,87396.3778
125566,272407.2893
125567,47905.53283
125568,27053.00702
125569,531411.3125
125570,26649.81484
125571,123967.8474
125572,246935.3325
125573,29962.00214
125574,63667.89284
125575,27053.21051
125576,124167.9164
125577,127257.2555
125578,91587.70241
125579,10016.01171
125580,44811.52165
125581,191243.7588
125582,278113.2554
125583,47521.62181
125584,110435.0059
125585,46885.46455
125586,306664.2771
125587,24942.37533
125588,143543.2146
125589,106923.213
125590,41166.05422
125591,6308.709979
125592,132929.0944
125593,13398.86617
125594,52774.50519
125595,24880.55771
125596,217758.9377
125597,129981.1762
125598,35713.4793
125599,121718.4078
125600,25580.95357
125601,13415.96998
125602,46498.38469
125603,30907.8546
125604,75303.16999
125605,50473.49756
125606,64922.782
125607,26010.16164
125608,61017.10573
125609,72284.65666
125610,10821.60443
125611,27864.61463
125612,96367.77564
125613,133285.9642
125614,89683.92391
125615,30969.89335
125616,86005.01355
125617,19610.88902
125618,37544.04686
125619,92548.17643
125620,50005.40533
125621,43882.3149
125622,16323.0283
125623,70824.00501
125624,61801.90094
125625,157003.3253
125626,58474.5552
125627,49027.98606
125628,33135.76279
125629,138442.4078
125630,24170.32973
125631,49774.09008
125632,31022.73175
125633,128042.809
125634,99051.56793
125635,186042.8557
125636,176872.7923
125637,43120.00798
125638,70782.84558
125639,329368.6672
125640,16149.63056
125641,147226.9602
125642,39090.13883
125643,39035.3402
125644,53922.24437
125645,40521.41631
125646,42669.88561
125647,52494.93041
125648,72916.40271
125649,64067.11013
125650,46467.74985
125651,37098.45013
125652,106378.2878
125653,63826.77189
125654,34198.78391
125655,132807.5628
125656,62497.1169
125657,207131.9024
125658,76781.81338
125659,11210.73324
125660,35966.9011
125661,78018.33876
125662,89525.83587
125663,202200.0364
125664,47495.58259
125665,13708.12938
125666,105133.4386
125667,32007.85468
125668,89058.44401
125669,796967.8012
125670,17486.55222
125671,53984.9075
125672,45367.62922
125673,37999.15976
125674,192447.1601
125675,155926.4485
125676,7390.576484
125677,45449.81929
125678,27685.74427
125679,32544.08623
125680,37201.02395
125681,53417.63165
125682,32086.12651
125683,13962.71679
125684,192739.171
125685,202823.4445
125686,434173.708
125687,113018.0002
125688,173278.018
125689,108012.2197
125690,501127.0417
125691,93990.03778
125692,36947.02119
125693,59271.19965
125694,110395.3046
125695,326846.9516
125696,86469.83083
125697,13993.69897
125698,14671.20836
125699,51553.73151
125700,49128.72556
125701,101192.8698
125702,44219.70669
125703,45871.74703
125704,162118.6088
125705,19842.23156
125706,64894.14154
125707,47878.87202
125708,88383.28416
125709,64524.61982
125710,4183.444725
125711,114675.4842
125712,73539.50935
125713,42905.88935
125714,55226.84856
125715,51855.83618
125716,115749.7452
125717,35357.42124
125718,29113.00747
125719,58404.03417
125720,374971.0288
125721,25224.97457
125722,473888.5501
125723,41274.56672
125724,111987.9013
125725,501801.4715
125726,6888.904577
125727,107019.5454
125728,80861.4327
125729,41007.99634
125730,39787.40745
125731,153047.2117
125732,26674.47213
125733,61076.64353
125734,1090108.374
125735,153723.4662
125736,37153.23905
125737,36448.71195
125738,23614.05411
125739,18823.07295
125740,27340.17258
125741,155483.3918
125742,26431.75326
125743,63196.29573
125744,55961.80999
125745,169112.1899
125746,68364.2272
125747,24785.60666
125748,25917.51713
125749,135028.0485
125750,25973.74987
125751,164001.3737
125752,280545.0794
125753,32261.03791
125754,243583.1586
125755,48448.5784
125756,84380.50968
125757,35703.62478
125758,35990.7559
125759,74400.68869
125760,36574.06032
125761,70919.67075
125762,52494.07721
125763,332162.4898
125764,133580.9829
125765,29701.64679
125766,108859.2016
125767,13625.09874
125768,69589.53458
125769,43346.22986
125770,321010.8411
125771,43778.42044
125772,18041.84511
125773,61032.60012
125774,8894.939588
125775,28900.14085
125776,99321.33221
125777,19382.61585
125778,399662.644
125779,189125.7457
125780,82710.9951
125781,76775.89385
125782,12351.72197
125783,23615.19654
125784,73337.30755
125785,378511.9866
125786,171304.5172
125787,311634.7163
125788,126004.2221
125789,108978.0123
125790,119977.7353
125791,41018.61753
125792,25028.26168
125793,67307.77252
125794,261498.3364
125795,267905.4178
125796,20195.28061
125797,80152.74249
125798,16577.93796
125799,90857.82514
125800,242503.8843
125801,83652.20639
125802,66146.6863
125803,53884.50298
125804,44604.30648
125805,24965.26264
125806,196405.7344
125807,142922.9808
125808,38047.75679
125809,841.381845
125810,148143.0575
125811,50956.02353
125812,223349.9966
125813,129442.8791
125814,126770.2779
125815,29322.841
125816,374553.9944
125817,4048.23496
125818,436653.394
125819,115922.6444
125820,58000.35839
125821,163289.5746
125822,86021.04424
125823,82859.62599
125824,103232.5147
125825,214991.9104
125826,259027.767
125827,68203.17623
125828,44674.64913
125829,79071.25858
125830,196949.8623
125831,158151.9685
125832,22533.10907
125833,27334.57117
125834,66410.85032
125835,33051.45504
125836,71032.36086
125837,113888.998
125838,107726.7027
125839,28804.85697
125840,95591.76984
125841,24351.66765
125842,80510.41761
125843,69110.41196
125844,146473.7418
125845,128023.9653
125846,64013.81829
125847,221524.5566
125848,24298.42961
125849,30483.44822
125850,37890.46319
125851,33049.95719
125852,36236.41937
125853,109335.1622
125854,73359.66124
125855,64546.0616
125856,36475.28764
125857,62712.84008
125858,42942.4083
125859,428131.673
125860,210841.2896
125861,158042.6474
125862,55619.15277
125863,66756.26946
125864,194562.9564
125865,807188.5071
125866,46868.50826
125867,26674.89648
125868,70944.51003
125869,28397.94055
125870,34006.14601
125871,98990.28969
125872,46882.39873
125873,58767.87991
125874,27775.85284
125875,28209.64302
125876,34080.89381
125877,40342.17864
125878,143815.3653
125879,90918.10711
125880,60962.80121
125881,206740.1607
125882,22564.51884
125883,22893.25641
125884,6036.47249
125885,176060.7902
125886,101001.4465
125887,59100.20893
125888,12767.56363
125889,8151.995412
125890,709334.8734
125891,129117.143
125892,48339.52323
125893,30887.09489
125894,18341.5089
125895,99808.93068
125896,19120.77631
125897,63324.16118
125898,36727.85291
125899,27252.66855
125900,14800.83612
125901,12417.12409
125902,31542.97853
125903,8740.375811
125904,136659.2522
125905,16009.04749
125906,224308.0615
125907,61580.12231
125908,106198.2782
125909,82061.96144
125910,12178.76575
125911,113947.7746
125912,48372.1371
125913,104216.4752
125914,65128.39954
125915,28344.78966
125916,43483.6104
125917,52017.35588
125918,130456.7796
125919,31931.9501
125920,15541.49702
125921,90191.38227
125922,29854.10922
125923,71044.49235
125924,302792.5702
125925,81714.88147
125926,340788.271
125927,92021.03957
125928,158707.3075
125929,33649.39263
125930,83618.426
125931,53390.7029
125932,41733.65322
125933,338383.976
125934,83128.79642
125935,349625.0006
125936,5332.091718
125937,493611.8186
125938,59480.80861
125939,44766.00414
125940,127383.4824
125941,49061.6664
125942,26584.39393
125943,42770.00257
125944,29964.92115
125945,156999.1947
125946,65249.3452
125947,50641.52498
125948,154427.0611
125949,115671.1356
125950,55338.00073
125951,51994.52633
125952,116484.3167
125953,34109.67562
125954,25826.37427
125955,21406.1202
125956,111287.448
125957,26422.04519
125958,563736.7077
125959,53916.15354
125960,168878.1663
125961,43469.15954
125962,7950.584654
125963,83557.56131
125964,29142.43096
125965,540326.7533
125966,240758.5849
125967,403.0630666
125968,13544.74142
125969,179838.1229
125970,115078.4075
125971,141804.2526
125972,45732.14719
125973,47807.28395
